lineage_id,lineage_kind,scenario_or_handoff,canonical_requirement_ids,entrypoint,producer_path,producer_symbol,output_contract,durable_state_or_revision,consumer_path,consumer_symbol,input_contract,runtime_route,persistence_or_external_effect,verification_or_recovery_path,terminal_state,api_projection,frontend_projection,test_or_runtime_proof,semantic_authority_count,competing_authority,pre_remediation_wave2_status,pre_remediation_finding_ids,remediation_commit,final_status,notes
FINAL-REQUIRED-HANDOFF-CLAIM_TO_EXECUTION_ATTEMPT,HANDOFF,Claim → ExecutionAttempt,H-API-008;C-PER-REQ-040;E-AGT-013;E-AGT-019;E-AGT-048;B-DOM-REQ-077;D-APP-101;D-APP-103;D-APP-105;C-PER-REQ-024;H-API-009;C-PER-REQ-047;G-PORT-038;B-DOM-REQ-018;F-LG-REQ-031;B-DOM-REQ-022;B-DOM-REQ-033;D-APP-109;D-APP-110;G-PORT-029;G-PORT-031;A-FUNC-039;A-FUNC-113;H-API-069;H-API-044;C-PER-REQ-011;C-PER-REQ-045;C-PER-REQ-048;C-PER-REQ-049;C-PER-REQ-050;F-LG-REQ-016;B-DOM-REQ-079;G-PORT-021;G-PORT-023;G-PORT-036,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/use_cases/claim/build_claim_context.py,BuildClaimContextHandler,typed ClaimContext authority output with identity/revision/currentness checks,durable claim/action/approval/plan/run identity and MCP process instance binding,src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py,DispatchConnectorWrite,typed Execution attempt and external Write input with identity/revision/currentness validation,approved current Action -> claim preflight -> single signed ClaimContextV2 -> unchanged connector input → Claim -> BeginExecutionAttempt(applied=true commit) -> currentness reread -> ConnectorWritePort,durable claim/action/approval/plan/run identity and MCP process instance binding,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,McpConnectorWriteAdapter receives the application signature unchanged,"tests/unit/application/use_cases/execution_attempt/test_execution_identity_safety.py — zero Write before durable begin, parent identity/currentness, certainty classification, and UNKNOWN_RESULT no-resend;tests/e2e/test_langgraph_real_production.py — relevant real-graph scenario exercises this handoff with durable/external-boundary assertions",1,NO,X1 historical coverage revalidated as an explicit final required handoff,N/A — no substantive finding,4684aa06;4aed0a85;32295d97;09bf4501,PASS,Targeted handoff refresh at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; production owner/caller/currentness and real compiled graph reachability re-resolved against Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e.
FINAL-REQUIRED-HANDOFF-EXECUTION_ATTEMPT_TO_CONNECTOR,HANDOFF,ExecutionAttempt → Connector,H-API-008;C-PER-REQ-040;E-AGT-013;E-AGT-019;E-AGT-048;B-DOM-REQ-077;D-APP-101;D-APP-103;D-APP-105;C-PER-REQ-024;H-API-009;C-PER-REQ-047;G-PORT-038;B-DOM-REQ-018;F-LG-REQ-031;B-DOM-REQ-022;B-DOM-REQ-033;D-APP-109;D-APP-110;G-PORT-029;G-PORT-031;A-FUNC-039;A-FUNC-113;H-API-069;H-API-044;C-PER-REQ-011;C-PER-REQ-045;C-PER-REQ-048;C-PER-REQ-049;C-PER-REQ-050;F-LG-REQ-016;B-DOM-REQ-079;G-PORT-021;G-PORT-023;G-PORT-036,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py,DispatchConnectorWrite,typed Execution attempt and external Write output with identity/revision/currentness checks,ExecutionAttempt begin/receipt/outcome and delivery certainty; external Write occurs outside SQLite transaction,src/google_work_agent/adapters/connectors/runtime/connector_runtime_registry.py,ConnectorRuntimeRegistry,"typed Ports, connectors and MCP input with identity/revision/currentness validation",Claim -> BeginExecutionAttempt(applied=true commit) -> currentness reread -> ConnectorWritePort → signed tool registry -> typed Connector Port -> one runtime registry -> MCP client -> normalized result/error certainty,ExecutionAttempt begin/receipt/outcome and delivery certainty; external Write occurs outside SQLite transaction,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,execution summary -> verification/recovery -> snapshot/SSE,"tests/unit/adapters/connectors/runtime/test_mcp_connector_ports.py — typed port members, unchanged signed claim, runtime routing, transport certainty, and provider-neutral boundary;tests/e2e/test_langgraph_real_production.py — relevant real-graph scenario exercises this handoff with durable/external-boundary assertions",1,NO,X1 historical coverage revalidated as an explicit final required handoff,N/A — no substantive finding,4684aa06;8367cb71;4aed0a85;32295d97;09bf4501,PASS,Targeted handoff refresh at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; production owner/caller/currentness and real compiled graph reachability re-resolved against Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e.
FINAL-REQUIRED-HANDOFF-CONNECTOR_TO_VERIFICATION,HANDOFF,Connector → Verification,H-API-008;C-PER-REQ-040;E-AGT-013;E-AGT-019;E-AGT-048;B-DOM-REQ-077;D-APP-101;D-APP-103;D-APP-105;C-PER-REQ-024;H-API-009;C-PER-REQ-047;G-PORT-038;B-DOM-REQ-018;F-LG-REQ-031;B-DOM-REQ-022;B-DOM-REQ-033;D-APP-109;D-APP-110;G-PORT-029;G-PORT-031;A-FUNC-039;A-FUNC-113;H-API-069;H-API-044;C-PER-REQ-011;C-PER-REQ-045;C-PER-REQ-048;C-PER-REQ-049;C-PER-REQ-050;F-LG-REQ-016;B-DOM-REQ-079;G-PORT-021;G-PORT-023;G-PORT-036,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/adapters/connectors/runtime/connector_runtime_registry.py,ConnectorRuntimeRegistry,"typed Ports, connectors and MCP output with identity/revision/currentness checks",external Google read/write effect plus request/process identity and delivery certainty,src/google_work_agent/application/use_cases/verification/verify_effect.py,VerifyEffectHandler,typed Verification input with identity/revision/currentness validation,signed tool registry -> typed Connector Port -> one runtime registry -> MCP client -> normalized result/error certainty → executed child fact -> external verification read -> normalized VERIFIED/MISMATCH -> short storage UoW,external Google read/write effect plus request/process identity and delivery certainty,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,Application result -> verification/recovery -> API/UI,"tests/unit/application/test_write_verification_projection.py — executed-child precondition, identity binding, normalized field comparison, and durable UI projection;tests/e2e/test_langgraph_real_production.py — relevant real-graph scenario exercises this handoff with durable/external-boundary assertions",1,NO,X1 historical coverage revalidated as an explicit final required handoff,N/A — no substantive finding,4684aa06;8367cb71;27872661;4aed0a85;32295d97;09bf4501,PASS,Targeted handoff refresh at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; production owner/caller/currentness and real compiled graph reachability re-resolved against Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e.
FINAL-REQUIRED-HANDOFF-VERIFICATION_TO_RECOVERY,HANDOFF,Verification → Recovery,H-API-008;C-PER-REQ-040;E-AGT-013;E-AGT-019;E-AGT-048;B-DOM-REQ-077;D-APP-101;D-APP-103;D-APP-105;C-PER-REQ-024;H-API-009;C-PER-REQ-047;G-PORT-038;B-DOM-REQ-018;F-LG-REQ-031;B-DOM-REQ-022;B-DOM-REQ-033;D-APP-109;D-APP-110;G-PORT-029;G-PORT-031;A-FUNC-039;A-FUNC-113;H-API-069;H-API-044;C-PER-REQ-011;C-PER-REQ-045;C-PER-REQ-048;C-PER-REQ-049;C-PER-REQ-050;F-LG-REQ-016;B-DOM-REQ-079;G-PORT-021;G-PORT-023;G-PORT-036,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/use_cases/verification/verify_effect.py,VerifyEffectHandler,typed Verification output with identity/revision/currentness checks,Verification fact binds Action/Attempt/Approval identity and observed fields,src/google_work_agent/application/use_cases/recovery/resolve_recovery.py,ResolveRecoveryHandler,typed Recovery and corrective planning input with identity/revision/currentness validation,executed child fact -> external verification read -> normalized VERIFIED/MISMATCH -> short storage UoW → reason-specific durable Recovery -> safe option guard -> verification/terminal/corrective planning continuation,Verification fact binds Action/Attempt/Approval identity and observed fields,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,verification detail and recovery options in snapshot/SSE/frontend,"tests/unit/application/use_cases/recovery/test_resolve_recovery.py — irrecoverability proof, UNKNOWN_RESULT safety, corrective lineage, and exact continuation target;tests/e2e/test_langgraph_real_production.py — relevant real-graph scenario exercises this handoff with durable/external-boundary assertions",1,NO,X1 historical coverage revalidated as an explicit final required handoff,N/A — no substantive finding,4684aa06;27872661;4e42dbdc;ba6ce026;4aed0a85;32295d97;09bf4501,PASS,Targeted handoff refresh at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; production owner/caller/currentness and real compiled graph reachability re-resolved against Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e.
FINAL-REQUIRED-HANDOFF-RECOVERY_TO_VERIFICATION,HANDOFF,Recovery → Verification,H-API-008;C-PER-REQ-040;E-AGT-013;E-AGT-019;E-AGT-048;B-DOM-REQ-077;D-APP-101;D-APP-103;D-APP-105;C-PER-REQ-024;H-API-009;C-PER-REQ-047;G-PORT-038;B-DOM-REQ-018;F-LG-REQ-031;B-DOM-REQ-022;B-DOM-REQ-033;D-APP-109;D-APP-110;G-PORT-029;G-PORT-031;A-FUNC-039;A-FUNC-113;H-API-069;H-API-044;C-PER-REQ-011;C-PER-REQ-045;C-PER-REQ-048;C-PER-REQ-049;C-PER-REQ-050;F-LG-REQ-016;B-DOM-REQ-079;G-PORT-021;G-PORT-023;G-PORT-036,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/use_cases/recovery/resolve_recovery.py,ResolveRecoveryHandler,typed Recovery and corrective planning output with identity/revision/currentness checks,"Recovery proof, resolution, corrective Plan lineage, workflow handoff and checkpoint target",src/google_work_agent/application/use_cases/verification/verify_effect.py,VerifyEffectHandler,typed Verification input with identity/revision/currentness validation,reason-specific durable Recovery -> safe option guard -> verification/terminal/corrective planning continuation → executed child fact -> external verification read -> normalized VERIFIED/MISMATCH -> short storage UoW,"Recovery proof, resolution, corrective Plan lineage, workflow handoff and checkpoint target",verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,RecoveryCard options and authoritative Run refresh,"tests/unit/application/test_write_verification_projection.py — executed-child precondition, identity binding, normalized field comparison, and durable UI projection;tests/e2e/test_langgraph_real_production.py — relevant real-graph scenario exercises this handoff with durable/external-boundary assertions",1,NO,X1 historical coverage revalidated as an explicit final required handoff,N/A — no substantive finding,4684aa06;4e42dbdc;ba6ce026;27872661;4aed0a85;32295d97;09bf4501,PASS,Targeted handoff refresh at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; production owner/caller/currentness and real compiled graph reachability re-resolved against Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e.
FINAL-REQUIRED-HANDOFF-RECOVERY_TO_PLANNING,HANDOFF,Recovery → Planning,H-API-008;C-PER-REQ-040;E-AGT-013;E-AGT-019;E-AGT-048;B-DOM-REQ-077;D-APP-101;D-APP-103;D-APP-105;C-PER-REQ-024;H-API-009;C-PER-REQ-047;G-PORT-038;B-DOM-REQ-018;F-LG-REQ-031;B-DOM-REQ-022;B-DOM-REQ-033;D-APP-109;D-APP-110;G-PORT-029;G-PORT-031;A-FUNC-039;A-FUNC-113;H-API-069;H-API-044;C-PER-REQ-011;C-PER-REQ-045;C-PER-REQ-048;C-PER-REQ-049;C-PER-REQ-050;F-LG-REQ-016;B-DOM-REQ-079;G-PORT-021;G-PORT-023;G-PORT-036,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/use_cases/recovery/resolve_recovery.py,ResolveRecoveryHandler,typed Recovery and corrective planning output with identity/revision/currentness checks,"Recovery proof, resolution, corrective Plan lineage, workflow handoff and checkpoint target",src/google_work_agent/application/agents/planning/assemble_plan.py,assemble_plan,typed Planning input with identity/revision/currentness validation,reason-specific durable Recovery -> safe option guard -> verification/terminal/corrective planning continuation → intent/route/analysis -> answer or typed Action plan -> domain validation -> persisted reviewed plan,"Recovery proof, resolution, corrective Plan lineage, workflow handoff and checkpoint target",verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,RecoveryCard options and authoritative Run refresh,"tests/unit/application/agents/planning/test_assemble_plan.py — typed plan assembly, dependency/currentness, validation, and answer/action branching;tests/e2e/test_langgraph_real_production.py — relevant real-graph scenario exercises this handoff with durable/external-boundary assertions",1,NO,X1 historical coverage revalidated as an explicit final required handoff,N/A — no substantive finding,4684aa06;4e42dbdc;ba6ce026;f4d13af0;4aed0a85;32295d97;09bf4501,PASS,Targeted handoff refresh at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; production owner/caller/currentness and real compiled graph reachability re-resolved against Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e.
FINAL-REQUIRED-HANDOFF-TERMINAL_COMMIT_TO_API_SSE,HANDOFF,Terminal Commit → API/SSE,H-API-008;C-PER-REQ-040;E-AGT-013;E-AGT-019;E-AGT-048;B-DOM-REQ-077;D-APP-101;D-APP-103;D-APP-105;C-PER-REQ-024;H-API-009;C-PER-REQ-047;G-PORT-038;B-DOM-REQ-018;F-LG-REQ-031;B-DOM-REQ-022;B-DOM-REQ-033;D-APP-109;D-APP-110;G-PORT-029;G-PORT-031;A-FUNC-039;A-FUNC-113;H-API-069;H-API-044;C-PER-REQ-011;C-PER-REQ-045;C-PER-REQ-048;C-PER-REQ-049;C-PER-REQ-050;F-LG-REQ-016;B-DOM-REQ-079;G-PORT-021;G-PORT-023;G-PORT-036,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/domain/run/model.py,Run,typed Domain lifecycle and invariants output with identity/revision/currentness checks,Run/Plan/Action/Approval/Attempt/Verification/Recovery aggregate facts,src/google_work_agent/api/routes/runs.py,versioned run routes,typed API and composition input with identity/revision/currentness validation,Application command -> Domain guard/transition -> UoW commit -> explicit next allowed operation → protocol validation -> injected Application handler -> Domain/UoW/workflow handoff -> versioned projection,Run/Plan/Action/Approval/Attempt/Verification/Recovery aggregate facts,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,Application snapshot/SSE projections only; Domain remains truth,"tests/unit/api/test_app_factory.py — route dependency boundary, version validation, handler delegation, safe error projection, and composition identity;tests/e2e/test_langgraph_real_production.py — relevant real-graph scenario exercises this handoff with durable/external-boundary assertions",1,NO,X1 historical coverage revalidated as an explicit final required handoff,N/A — no substantive finding,7654b080;4684aa06;27872661;8367cb71;f4d13af0;4aed0a85;32295d97;09bf4501,PASS,Targeted handoff refresh at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; production owner/caller/currentness and real compiled graph reachability re-resolved against Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e.
FINAL-REQUIRED-HANDOFF-API_SSE_TO_FRONTEND,HANDOFF,API/SSE → Frontend,H-API-008;C-PER-REQ-040;E-AGT-013;E-AGT-019;E-AGT-048;B-DOM-REQ-077;D-APP-101;D-APP-103;D-APP-105;C-PER-REQ-024;H-API-009;C-PER-REQ-047;G-PORT-038;B-DOM-REQ-018;F-LG-REQ-031;B-DOM-REQ-022;B-DOM-REQ-033;D-APP-109;D-APP-110;G-PORT-029;G-PORT-031;A-FUNC-039;A-FUNC-113;H-API-069;H-API-044;C-PER-REQ-011;C-PER-REQ-045;C-PER-REQ-048;C-PER-REQ-049;C-PER-REQ-050;F-LG-REQ-016;B-DOM-REQ-079;G-PORT-021;G-PORT-023;G-PORT-036,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/api/routes/runs.py,versioned run routes,typed API and composition output with identity/revision/currentness checks,command receipt and Domain facts; route owns no DB/adapter authority,frontend/src/app/App.tsx,App,typed Frontend product projection input with identity/revision/currentness validation,protocol validation -> injected Application handler -> Domain/UoW/workflow handoff -> versioned projection → startup bootstrap -> canonical API clients -> snapshot/SSE refresh -> feature-owned renderers,command receipt and Domain facts; route owns no DB/adapter authority,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,snapshot/SSE/error/health contracts consumed by frontend,"frontend/tests/app/main_shell.test.tsx — actual API consumers, terminal refresh, feature authority, and user-visible controls;tests/e2e/test_langgraph_real_production.py — relevant real-graph scenario exercises this handoff with durable/external-boundary assertions",1,NO,X1 historical coverage revalidated as an explicit final required handoff,N/A — no substantive finding,27872661;8367cb71;f4d13af0;4aed0a85;32295d97;09bf4501,PASS,Targeted handoff refresh at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; production owner/caller/currentness and real compiled graph reachability re-resolved against Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e.
FINAL-REQUIRED-HANDOFF-DURABLE_WORKFLOW_CONTINUATION,HANDOFF,Domain/User control → durable workflow handoff → WorkflowExecutionPort → actual LangGraph continuation,H-API-008;C-PER-REQ-040;E-AGT-013;E-AGT-019;E-AGT-048;B-DOM-REQ-077;D-APP-101;D-APP-103;D-APP-105;C-PER-REQ-024;H-API-009;C-PER-REQ-047;G-PORT-038;B-DOM-REQ-018;F-LG-REQ-031;B-DOM-REQ-022;B-DOM-REQ-033;D-APP-109;D-APP-110;G-PORT-029;G-PORT-031;A-FUNC-039;A-FUNC-113;H-API-069;H-API-044;C-PER-REQ-011;C-PER-REQ-045;C-PER-REQ-048;C-PER-REQ-049;C-PER-REQ-050;F-LG-REQ-016;B-DOM-REQ-079;G-PORT-021;G-PORT-023;G-PORT-036,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/domain/run/model.py,Run,typed Domain lifecycle and invariants output with identity/revision/currentness checks,Run/Plan/Action/Approval/Attempt/Verification/Recovery aggregate facts,src/google_work_agent/adapters/langgraph/main/state.py,GraphState / WorkflowPhase,typed Main LangGraph runtime input with identity/revision/currentness validation,Application command -> Domain guard/transition -> UoW commit -> explicit next allowed operation → WorkflowExecutionPort -> one compiled Main graph/profile -> supervisor -> owner-local subgraphs -> checkpoint continuation,Run/Plan/Action/Approval/Attempt/Verification/Recovery aggregate facts,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,Application snapshot/SSE projections only; Domain remains truth,"tests/architecture/langgraph/test_main_graph_state.py — single state/phase authority, profile parity, exact resume targets, and no peer-agent direct calls;tests/e2e/test_langgraph_real_production.py — relevant real-graph scenario exercises this handoff with durable/external-boundary assertions",1,NO,X1 historical coverage revalidated as an explicit final required handoff,N/A — no substantive finding,7654b080;4684aa06;8367cb71;f4d13af0;4aed0a85;32295d97;09bf4501,PASS,Targeted handoff refresh at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; production owner/caller/currentness and real compiled graph reachability re-resolved against Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e.
X2-E2E-FINAL-001,SCENARIO,Answer-only: request submission reaches evidence-backed answer terminal commit and visible assistant message.,A-FUNC-064,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/adapters/langgraph/main/state.py,GraphState / WorkflowPhase,typed Main LangGraph runtime output with identity/revision/currentness checks,single GraphState v2 checkpoint plus Domain-backed run/action/attempt/verification facts,src/google_work_agent/adapters/langgraph/main/workflow.py,LangGraphWorkflowRuntime,current typed input accepted only through the production Main LangGraph runtime boundary,WorkflowExecutionPort -> one compiled Main graph/profile -> supervisor -> owner-local subgraphs -> checkpoint continuation,single GraphState v2 checkpoint plus Domain-backed run/action/attempt/verification facts,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,terminal commit/outcome projector -> API snapshot/SSE/frontend,"tests/e2e/test_langgraph_real_production.py::test_answer_only_reaches_terminal_through_real_production_composition — real graph, durable terminal message, external Write 0",1,NO,FINDING,X2-E2E-FND-001,7654b080;8367cb71;f4d13af0;08464473;787788e8;7b862827;4aed0a85;32295d97;09bf4501,PASS,Real production-composed compiled Main LangGraph certification re-resolved at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e; internal Product mocks 0. Canonical Release Google READ is InputRoutePlanV1 → Retrieval → ConnectorReadPort with Action/Write 0; READ_EXECUTION remains Legacy compatibility only.
X2-E2E-FINAL-002,SCENARIO,"Read-backed Answer: Gmail, Tasks, and Calendar traverse InputRoutePlanV1 -> Retrieval -> ConnectorReadPort -> durable retrieval head -> terminal response with Action/Write 0.",A-FUNC-210,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/agents/retrieval/execute_read.py,execute_read,typed Retrieval output with identity/revision/currentness checks,"run-scoped evidence handles, source failure facts, revision/currentness and cache-loss restart handoff",src/google_work_agent/adapters/langgraph/subgraphs/retrieval/graph.py,RetrievalSubgraph,current typed input accepted only through the production Retrieval boundary,registry-validated READ binding -> ConnectorReadPort -> bounded evidence store -> typed RetrievalResultV1,"run-scoped evidence handles, source failure facts, revision/currentness and cache-loss restart handoff",verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,context preview and evidence-backed answer/plan,"tests/e2e/test_langgraph_real_production.py::test_google_reads_reach_terminal_through_actual_retrieval_and_mcp — Gmail/Tasks/Calendar external MCP reads, durable retrieval head, terminal response, Action/Write 0",1,NO,FINDING,N/A — no substantive finding,f4d13af0;273cb849;08464473;787788e8;7b862827;4aed0a85;32295d97;09bf4501,PASS,Real production-composed compiled Main LangGraph certification re-resolved at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e; internal Product mocks 0. Canonical Release Google READ is InputRoutePlanV1 → Retrieval → ConnectorReadPort with Action/Write 0; READ_EXECUTION remains Legacy compatibility only.
X2-E2E-FINAL-003,SCENARIO,Approved Write: reviewed plan approval claim begin dispatch verification and terminal UI form one reachable chain.,A-FUNC-044,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/use_cases/execution_attempt/dispatch_connector_write.py,DispatchConnectorWrite,typed Execution attempt and external Write output with identity/revision/currentness checks,ExecutionAttempt begin/receipt/outcome and delivery certainty; external Write occurs outside SQLite transaction,src/google_work_agent/adapters/langgraph/write_execution_driver.py,WriteExecutionDriver,current typed input accepted only through the production Execution attempt and external Write boundary,Claim -> BeginExecutionAttempt(applied=true commit) -> currentness reread -> ConnectorWritePort,ExecutionAttempt begin/receipt/outcome and delivery certainty; external Write occurs outside SQLite transaction,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,execution summary -> verification/recovery -> snapshot/SSE,tests/e2e/test_langgraph_real_production.py::test_approved_write_executes_claims_and_verifies_through_real_mcp — exact approved effect with Claim/Attempt/Verification identity,1,NO,FINDING,X2-E2E-FND-002,4684aa06;273cb849;08464473;3cf4cf62;4aed0a85;09bf4501,PASS,Real production-composed compiled Main LangGraph certification re-resolved at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e; internal Product mocks 0. Canonical Release Google READ is InputRoutePlanV1 → Retrieval → ConnectorReadPort with Action/Write 0; READ_EXECUTION remains Legacy compatibility only.
X2-E2E-FINAL-004,SCENARIO,Partial approval: independently accepted/rejected Actions settle dependencies and project a partial terminal outcome.,A-FUNC-046,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/use_cases/action/approve_action.py,ApproveActionHandler,typed Approval and policy output with identity/revision/currentness checks,Action/Approval/Plan/Run facts with CAS and idempotent command receipt,src/google_work_agent/api/routes/actions.py,approve_action,current typed input accepted only through the production Approval and policy boundary,versioned Action scope -> policy/feasibility validation -> durable approval -> claim eligibility,Action/Approval/Plan/Run facts with CAS and idempotent command receipt,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,ActionPlanCard exact scope and approval outcome projection,tests/e2e/test_langgraph_real_production.py::test_partial_approval_executes_only_the_approved_action — approved subset only; unapproved effect 0,1,NO,FINDING,N/A — no substantive finding,4684aa06;27872661;3d6512a4;1edbc83b;4aed0a85;09bf4501,PASS,Real production-composed compiled Main LangGraph certification re-resolved at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e; internal Product mocks 0. Canonical Release Google READ is InputRoutePlanV1 → Retrieval → ConnectorReadPort with Action/Write 0; READ_EXECUTION remains Legacy compatibility only.
X2-E2E-FINAL-005,SCENARIO,Rejection: user rejection revokes authority settles dependents and becomes visible without connector effect.,A-FUNC-042,frontend/src/app/App.tsx -> versioned local API command/query,src/google_work_agent/application/use_cases/action/approve_action.py,ApproveActionHandler,typed Approval and policy output with identity/revision/currentness checks,Action/Approval/Plan/Run facts with CAS and idempotent command receipt,src/google_work_agent/api/routes/actions.py,approve_action,current typed input accepted only through the production Approval and policy boundary,versioned Action scope -> policy/feasibility validation -> durable approval -> claim eligibility,Action/Approval/Plan/Run facts with CAS and idempotent command receipt,verification/recovery/currentness guard is explicit where the scenario can mutate or fail; otherwise N/A — read/projection-only lineage,Domain terminal/continuation fact is committed before outcome projection; non-terminal handoffs preserve exact next target,versioned snapshot/SSE/error/readiness projection; N/A only for internal evaluation/repository methodology,ActionPlanCard exact scope and approval outcome projection,tests/e2e/test_langgraph_real_production.py::test_rejection_finishes_without_external_write — durable rejection; external Write 0,1,NO,FINDING,N/A — no substantive finding,4684aa06;27872661;1edbc83b;4aed0a85;09bf4501,PASS,Real production-composed compiled Main LangGraph certification re-resolved at 09bf45013f0fb0572fce65de9bb7ef2f6e06ec99; Product source anchor 0ec4583efb9589cddaff4edfe5ede2bb899fd14e; internal Product mocks 0. Canonical Release Google READ is InputRoutePlanV1 → Retrieval → ConnectorReadPort with Action/Write 0; READ_EXECUTION remains Legacy compatibility only.
